sample_index,time_s,voltage_mV
1235,2.47,2.52637
1236,2.472,2.52154
1237,2.474,2.52557
1238,2.476,2.52396
1239,2.478,2.52234
1240,2.48,2.50703
1241,2.482,2.51348
1242,2.484,2.5167
1243,2.486,2.52476
1244,2.488,2.52073
1245,2.49,2.52879
1246,2.492,2.53685
1247,2.494,2.53443
1248,2.496,2.53927
1249,2.498,2.53846
1250,2.5,2.5441
1251,2.502,2.53766
1252,2.504,2.55297
1253,2.506,2.5433
1254,2.508,2.54733
1255,2.51,2.54571
1256,2.512,2.54571
1257,2.514,2.54249
1258,2.516,2.54491
1259,2.518,2.53443
1260,2.52,2.54088
1261,2.522,2.54088
1262,2.524,2.55216
1263,2.526,2.54169
1264,2.528,2.54894
1265,2.53,2.5578
1266,2.532,2.54813
1267,2.534,2.54249
1268,2.536,2.53927
1269,2.538,2.557
1270,2.54,2.5578
1271,2.542,2.557
1272,2.544,2.55458
1273,2.546,2.56505
1274,2.548,2.57473
1275,2.55,2.56264
1276,2.552,2.56425
1277,2.554,2.56022
1278,2.556,2.55216
1279,2.558,2.54974
1280,2.56,2.56183
1281,2.562,2.56586
1282,2.564,2.56505
1283,2.566,2.56344
1284,2.568,2.56183
1285,2.57,2.55619
1286,2.572,2.57231
1287,2.574,2.5707
1288,2.576,2.56989
1289,2.578,2.5852
1290,2.58,2.57634
1291,2.582,2.58117
1292,2.584,2.57473
1293,2.586,2.58037
1294,2.588,2.57795
1295,2.59,2.57473
1296,2.592,2.58198
1297,2.594,2.59407
1298,2.596,2.60454
1299,2.598,2.60293
1300,2.6,2.59971
1301,2.602,2.60777
1302,2.604,2.61018
1303,2.606,2.61502
1304,2.608,2.60374
1305,2.61,2.58278
1306,2.612,2.58198
1307,2.614,2.5852
1308,2.616,2.59407
1309,2.618,2.59084
1310,2.62,2.58681
1311,2.622,2.59487
1312,2.624,2.60857
1313,2.626,2.60777
1314,2.628,2.60132
1315,2.63,2.60857
1316,2.632,2.61179
1317,2.634,2.60374
1318,2.636,2.61179
1319,2.638,2.60535
1320,2.64,2.61341
1321,2.642,2.63919
1322,2.644,2.63436
1323,2.646,2.62549
1324,2.648,2.62872
1325,2.65,2.63355
1326,2.652,2.64322
1327,2.654,2.64081
1328,2.656,2.63839
1329,2.658,2.64484
1330,2.66,2.64081
1331,2.662,2.63758
1332,2.664,2.63194
1333,2.666,2.63839
1334,2.668,2.64806
1335,2.67,2.64806
1336,2.672,2.64403
1337,2.674,2.64484
1338,2.676,2.63919
1339,2.678,2.64081
1340,2.68,2.65612
1341,2.682,2.65048
1342,2.684,2.65692
1343,2.686,2.65451
1344,2.688,2.66176
1345,2.69,2.65612
1346,2.692,2.6537
1347,2.694,2.6537
1348,2.696,2.66015
1349,2.698,2.67304
1350,2.7,2.67385
1351,2.702,2.67707
1352,2.704,2.67788
1353,2.706,2.67707
1354,2.708,2.67788
1355,2.71,2.67949
1356,2.712,2.67949
1357,2.714,2.67949
1358,2.716,2.68674
1359,2.718,2.68352
1360,2.72,2.6819
1361,2.722,2.6811
1362,2.724,2.68835
1363,2.726,2.68674
1364,2.728,2.68352
1365,2.73,2.68916
1366,2.732,2.68513
1367,2.734,2.68593
1368,2.736,2.69883
1369,2.738,2.70286
1370,2.74,2.69963
1371,2.742,2.71172
1372,2.744,2.71656
1373,2.746,2.71414
1374,2.748,2.70044
1375,2.75,2.71172
1376,2.752,2.72059
1377,2.754,2.72864
1378,2.756,2.7222
1379,2.758,2.73832
1380,2.76,2.73348
1381,2.762,2.73267
1382,2.764,2.73832
1383,2.766,2.73429
1384,2.768,2.72462
1385,2.77,2.72784
1386,2.772,2.72864
1387,2.774,2.73106
1388,2.776,2.7222
1389,2.778,2.72864
1390,2.78,2.72703
1391,2.782,2.72703
1392,2.784,2.74718
1393,2.786,2.73993
1394,2.788,2.74234
1395,2.79,2.74557
1396,2.792,2.74879
1397,2.794,2.75846
1398,2.796,2.76571
1399,2.798,2.76088
1400,2.8,2.77216
1401,2.802,2.7633
1402,2.804,2.76733
1403,2.806,2.76168
1404,2.808,2.76733
1405,2.81,2.77055
1406,2.812,2.76974
1407,2.814,2.77297
1408,2.816,2.76733
1409,2.818,2.76813
1410,2.82,2.76571
1411,2.822,2.78264
1412,2.824,2.76974
1413,2.826,2.77377
1414,2.828,2.76652
1415,2.83,2.75846
1416,2.832,2.76088
1417,2.834,2.77377
1418,2.836,2.77136
1419,2.838,2.77619
1420,2.84,2.77458
1421,2.842,2.77619
1422,2.844,2.78103
1423,2.846,2.79231
1424,2.848,2.79956
1425,2.85,2.80601
1426,2.852,2.79311
1427,2.854,2.79795
1428,2.856,2.80037
1429,2.858,2.79795
1430,2.86,2.78908
1431,2.862,2.7915
1432,2.864,2.79956
1433,2.866,2.7907
1434,2.868,2.78264
1435,2.87,2.7907
1436,2.872,2.78586
1437,2.874,2.78344
1438,2.876,2.78344
1439,2.878,2.79714
1440,2.88,2.78425
1441,2.882,2.78264
1442,2.884,2.7915
1443,2.886,2.78264
1444,2.888,2.78425
1445,2.89,2.78425
1446,2.892,2.78667
1447,2.894,2.78586
1448,2.896,2.78828
1449,2.898,2.78989
1450,2.9,2.78667
1451,2.902,2.80198
1452,2.904,2.78183
1453,2.906,2.77941
1454,2.908,2.78103
1455,2.91,2.77619
1456,2.912,2.78264
1457,2.914,2.777
1458,2.916,2.78264
1459,2.918,2.7633
1460,2.92,2.76974
1461,2.922,2.76894
1462,2.924,2.76733
1463,2.926,2.7633
1464,2.928,2.75846
1465,2.93,2.75201
1466,2.932,2.7496
1467,2.934,2.73267
1468,2.936,2.74476
1469,2.938,2.73993
1470,2.94,2.7367
1471,2.942,2.73267
1472,2.944,2.73348
1473,2.946,2.73509
1474,2.948,2.73348
1475,2.95,2.72945
1476,2.952,2.71575
1477,2.954,2.72542
1478,2.956,2.72462
1479,2.958,2.73106
1480,2.96,2.72864
1481,2.962,2.71172
1482,2.964,2.71172
1483,2.966,2.69722
1484,2.968,2.69963
1485,2.97,2.68916
1486,2.972,2.68835
1487,2.974,2.68029
1488,2.976,2.67304
1489,2.978,2.66498
1490,2.98,2.65612
1491,2.982,2.64081
1492,2.984,2.65451
1493,2.986,2.64242
1494,2.988,2.64403
1495,2.99,2.63758
1496,2.992,2.64322
1497,2.994,2.63597
1498,2.996,2.63436
1499,2.998,2.63114
1500,3.0,2.63275
1501,3.002,2.63114
1502,3.004,2.63033
1503,3.006,2.62872
1504,3.008,2.6126
1505,3.01,2.6126
1506,3.012,2.61179
1507,3.014,2.61179
1508,3.016,2.60857
1509,3.018,2.59971
1510,3.02,2.59084
1511,3.022,2.59084
1512,3.024,2.58762
1513,3.026,2.57634
1514,3.028,2.57956
1515,3.03,2.5715
1516,3.032,2.56022
1517,3.034,2.56344
1518,3.036,2.55619
1519,3.038,2.54733
1520,3.04,2.54571
1521,3.042,2.5441
1522,3.044,2.53121
1523,3.046,2.52234
1524,3.048,2.52879
1525,3.05,2.5441
1526,3.052,2.53524
1527,3.054,2.53524
1528,3.056,2.53766
1529,3.058,2.53121
1530,3.06,2.53201
1531,3.062,2.5441
1532,3.064,2.53524
1533,3.066,2.53201
1534,3.068,2.52154
1535,3.07,2.51267
1536,3.072,2.51429
1537,3.074,2.50059
1538,3.076,2.49011
1539,3.078,2.49575
1540,3.08,2.48286
1541,3.082,2.48447
1542,3.084,2.48447
1543,3.086,2.4748
1544,3.088,2.47802
1545,3.09,2.48447
1546,3.092,2.47722
1547,3.094,2.46593
1548,3.096,2.4756
1549,3.098,2.47319
1550,3.1,2.47319
1551,3.102,2.48608
1552,3.104,2.47722
1553,3.106,2.47963
1554,3.108,2.48366
1555,3.11,2.4893
1556,3.112,2.48286
1557,3.114,2.48608
1558,3.116,2.4756
1559,3.118,2.46674
1560,3.12,2.47238
1561,3.122,2.46674
1562,3.124,2.46916
1563,3.126,2.46352
1564,3.128,2.4611
1565,3.13,2.46029
1566,3.132,2.46352
1567,3.134,2.46513
1568,3.136,2.46432
1569,3.138,2.45949
1570,3.14,2.46593
1571,3.142,2.45546
1572,3.144,2.43853
1573,3.146,2.45304
1574,3.148,2.45788
1575,3.15,2.47158
1576,3.152,2.48286
1577,3.154,2.47399
1578,3.156,2.46593
1579,3.158,2.45707
1580,3.16,2.4611
1581,3.162,2.46674
1582,3.164,2.4619
1583,3.166,2.46271
1584,3.168,2.45304
1585,3.17,2.45788
1586,3.172,2.45788
1587,3.174,2.45385
1588,3.176,2.44982
1589,3.178,2.45546
1590,3.18,2.44901
1591,3.182,2.44095
1592,3.184,2.45143
1593,3.186,2.44095
1594,3.188,2.45062
1595,3.19,2.45304
1596,3.192,2.45868
1597,3.194,2.45868
1598,3.196,2.44659
1599,3.198,2.43289
1600,3.2,2.43451
1601,3.202,2.45223
1602,3.204,2.44256
1603,3.206,2.46029
1604,3.208,2.46029
1605,3.21,2.45304
1606,3.212,2.4619
1607,3.214,2.45143
1608,3.216,2.45143
1609,3.218,2.44901
1610,3.22,2.45304
1611,3.222,2.44337
1612,3.224,2.44498
1613,3.226,2.44176
1614,3.228,2.44256
1615,3.23,2.44095
1616,3.232,2.43773
1617,3.234,2.42886
1618,3.236,2.43128
1619,3.238,2.43451
1620,3.24,2.44901
1621,3.242,2.45223
1622,3.244,2.44498
1623,3.246,2.45465
1624,3.248,2.46996
1625,3.25,2.45304
1626,3.252,2.45949
1627,3.254,2.46352
1628,3.256,2.45385
1629,3.258,2.45788
1630,3.26,2.47158
1631,3.262,2.4619
1632,3.264,2.45385
1633,3.266,2.45143
1634,3.268,2.45062
1635,3.27,2.45304
1636,3.272,2.44095
1637,3.274,2.44418
1638,3.276,2.44901
1639,3.278,2.44498
1640,3.28,2.44498
1641,3.282,2.44498
1642,3.284,2.45385
1643,3.286,2.44901
1644,3.288,2.43853
1645,3.29,2.44418
1646,3.292,2.44659
1647,3.294,2.44256
1648,3.296,2.44418
1649,3.298,2.44418
1650,3.3,2.44982
1651,3.302,2.45143
1652,3.304,2.45465
1653,3.306,2.44418
1654,3.308,2.44256
1655,3.31,2.44418
1656,3.312,2.44095
1657,3.314,2.4474
1658,3.316,2.45143
1659,3.318,2.45062
1660,3.32,2.42645
1661,3.322,2.43048
1662,3.324,2.43934
1663,3.326,2.43209
1664,3.328,2.43209
1665,3.33,2.45062
1666,3.332,2.45062
1667,3.334,2.43934
1668,3.336,2.43853
1669,3.338,2.43128
1670,3.34,2.43048
1671,3.342,2.44015
1672,3.344,2.43773
1673,3.346,2.43451
1674,3.348,2.44015
1675,3.35,2.42484
1676,3.352,2.42322
1677,3.354,2.44418
1678,3.356,2.44256
1679,3.358,2.44821
1680,3.36,2.44498
1681,3.362,2.44176
1682,3.364,2.43692
1683,3.366,2.42725
1684,3.368,2.43128
1685,3.37,2.43773
1686,3.372,2.45788
1687,3.374,2.43934
1688,3.376,2.44015
1689,3.378,2.41919
1690,3.38,2.42242
1691,3.382,2.41597
1692,3.384,2.41275
1693,3.386,2.41355
1694,3.388,2.43209
1695,3.39,2.42806
1696,3.392,2.4337
1697,3.394,2.43209
1698,3.396,2.43853
1699,3.398,2.43209
1700,3.4,2.42484
1701,3.402,2.42725
1702,3.404,2.43612
1703,3.406,2.43612
1704,3.408,2.43853
1705,3.41,2.43128
1706,3.412,2.43209
1707,3.414,2.42725
1708,3.416,2.42081
1709,3.418,2.41275
1710,3.42,2.41275
1711,3.422,2.41033
1712,3.424,2.41839
1713,3.426,2.41516
1714,3.428,2.42564
1715,3.43,2.41436
1716,3.432,2.41275
1717,3.434,2.41033
1718,3.436,2.42161
1719,3.438,2.41033
1720,3.44,2.40147
1721,3.442,2.40711
1722,3.444,2.41194
1723,3.446,2.41275
1724,3.448,2.41114
1725,3.45,2.40549
1726,3.452,2.42081
1727,3.454,2.41275
1728,3.456,2.41114
1729,3.458,2.41436
1730,3.46,2.42081
1731,3.462,2.41758
1732,3.464,2.41839
1733,3.466,2.43209
1734,3.468,2.41597
1735,3.47,2.41839
1736,3.472,2.40952
1737,3.474,2.41919
1738,3.476,2.41033
1739,3.478,2.41275
1740,3.48,2.40549
1741,3.482,2.41355
1742,3.484,2.42242
1743,3.486,2.41678
1744,3.488,2.42081
1745,3.49,2.41033
1746,3.492,2.41194
1747,3.494,2.40711
1748,3.496,2.39341
1749,3.498,2.41033
1750,3.5,2.42725
1751,3.502,2.43128
1752,3.504,2.42725
1753,3.506,2.41516
1754,3.508,2.41436
1755,3.51,2.41436
1756,3.512,2.41516
1757,3.514,2.41436
1758,3.516,2.42161
1759,3.518,2.41839
1760,3.52,2.4063
1761,3.522,2.40469
1762,3.524,2.40147
1763,3.526,2.40952
1764,3.528,2.41597
1765,3.53,2.41516
1766,3.532,2.40388
1767,3.534,2.40227
1768,3.536,2.4063
1769,3.538,2.38938
1770,3.54,2.40066
1771,3.542,2.39744
1772,3.544,2.39018
1773,3.546,2.40549
1774,3.548,2.39744
1775,3.55,2.40066
1776,3.552,2.4063
1777,3.554,2.41275
1778,3.556,2.41516
1779,3.558,2.40952
1780,3.56,2.41275
1781,3.562,2.40308
1782,3.564,2.41597
1783,3.566,2.4063
1784,3.568,2.41275
1785,3.57,2.40711
1786,3.572,2.39985
1787,3.574,2.40549
1788,3.576,2.40388
1789,3.578,2.40308
1790,3.58,2.40872
1791,3.582,2.39018
1792,3.584,2.40066
1793,3.586,2.40308
1794,3.588,2.40388
1795,3.59,2.40549
1796,3.592,2.40388
1797,3.594,2.39985
1798,3.596,2.38938
1799,3.598,2.3789
1800,3.6,2.38938
1801,3.602,2.39824
1802,3.604,2.40549
1803,3.606,2.39663
1804,3.608,2.40227
1805,3.61,2.39824
1806,3.612,2.39744
1807,3.614,2.39663
1808,3.616,2.38938
1809,3.618,2.38777
1810,3.62,2.38696
1811,3.622,2.39099
1812,3.624,2.39663
1813,3.626,2.40308
1814,3.628,2.39905
1815,3.63,2.39582
1816,3.632,2.39421
1817,3.634,2.39663
1818,3.636,2.39502
1819,3.638,2.39663
1820,3.64,2.40388
1821,3.642,2.39744
1822,3.644,2.40147
1823,3.646,2.39099
1824,3.648,2.39744
1825,3.65,2.39341
1826,3.652,2.39421
1827,3.654,2.39985
1828,3.656,2.39582
1829,3.658,2.40711
1830,3.66,2.39099
1831,3.662,2.40952
1832,3.664,2.42
1833,3.666,2.40711
1834,3.668,2.39744
1835,3.67,2.39179
1836,3.672,2.39341
1837,3.674,2.39179
1838,3.676,2.38454
1839,3.678,2.38535
1840,3.68,2.38293
1841,3.682,2.37648
1842,3.684,2.37165
1843,3.686,2.36923
1844,3.688,2.37729
1845,3.69,2.3789
1846,3.692,2.38615
1847,3.694,2.37648
1848,3.696,2.37729
1849,3.698,2.37245
1850,3.7,2.39582
1851,3.702,2.38857
1852,3.704,2.38454
1853,3.706,2.39582
1854,3.708,2.40227
1855,3.71,2.38938
1856,3.712,2.38696
1857,3.714,2.38938
1858,3.716,2.38293
1859,3.718,2.38293
1860,3.72,2.40227
1861,3.722,2.41114
1862,3.724,2.39582
1863,3.726,2.40308
1864,3.728,2.40227
1865,3.73,2.39502
1866,3.732,2.39905
1867,3.734,2.39421
1868,3.736,2.40549
1869,3.738,2.4063
1870,3.74,2.39663
1871,3.742,2.39663
1872,3.744,2.40066
1873,3.746,2.40711
1874,3.748,2.40147
1875,3.75,2.40066
1876,3.752,2.38938
1877,3.754,2.40711
1878,3.756,2.41275
1879,3.758,2.40549
1880,3.76,2.40549
1881,3.762,2.39421
1882,3.764,2.39663
1883,3.766,2.40469
1884,3.768,2.40549
1885,3.77,2.38938
1886,3.772,2.38051
1887,3.774,2.37568
1888,3.776,2.38374
1889,3.778,2.38051
1890,3.78,2.37004
1891,3.782,2.38696
1892,3.784,2.37084
1893,3.786,2.37326
1894,3.788,2.35231
1895,3.79,2.35956
1896,3.792,2.37648
1897,3.794,2.3789
1898,3.796,2.37648
1899,3.798,2.37004
1900,3.8,2.37326
1901,3.802,2.37407
1902,3.804,2.37648
1903,3.806,2.37407
1904,3.808,2.38696
1905,3.81,2.37971
1906,3.812,2.39018
1907,3.814,2.37568
1908,3.816,2.37648
1909,3.818,2.37487
1910,3.82,2.38777
1911,3.822,2.39502
1912,3.824,2.38132
1913,3.826,2.38293
1914,3.828,2.38212
1915,3.83,2.39099
1916,3.832,2.4063
1917,3.834,2.40147
1918,3.836,2.4063
1919,3.838,2.41033
1920,3.84,2.40711
1921,3.842,2.39744
1922,3.844,2.40388
1923,3.846,2.40872
1924,3.848,2.39744
1925,3.85,2.3926
1926,3.852,2.40147
1927,3.854,2.39985
1928,3.856,2.38938
1929,3.858,2.39421
1930,3.86,2.40147
1931,3.862,2.39099
1932,3.864,2.39582
1933,3.866,2.39341
1934,3.868,2.38938
1935,3.87,2.38374
1936,3.872,2.38777
1937,3.874,2.38615
1938,3.876,2.39582
1939,3.878,2.38938
1940,3.88,2.38212
1941,3.882,2.38938
1942,3.884,2.37084
1943,3.886,2.38615
1944,3.888,2.38777
1945,3.89,2.39099
1946,3.892,2.37648
1947,3.894,2.38938
1948,3.896,2.40308
1949,3.898,2.39582
1950,3.9,2.38051
1951,3.902,2.38777
1952,3.904,2.4063
1953,3.906,2.41114
1954,3.908,2.42403
1955,3.91,2.42161
1956,3.912,2.40952
1957,3.914,2.4063
1958,3.916,2.42484
1959,3.918,2.41678
1960,3.92,2.42322
1961,3.922,2.41516
1962,3.924,2.40227
1963,3.926,2.38938
1964,3.928,2.39421
1965,3.93,2.41839
1966,3.932,2.42242
1967,3.934,2.39744
1968,3.936,2.40066
1969,3.938,2.40549
1970,3.94,2.39341
1971,3.942,2.40147
1972,3.944,2.40308
1973,3.946,2.40147
1974,3.948,2.4063
1975,3.95,2.42081
1976,3.952,2.43773
1977,3.954,2.42886
1978,3.956,2.42403
1979,3.958,2.42484
1980,3.96,2.44982
1981,3.962,2.43934
1982,3.964,2.43451
1983,3.966,2.42645
1984,3.968,2.43209
1985,3.97,2.43289
1986,3.972,2.41436
1987,3.974,2.41597
1988,3.976,2.41436
1989,3.978,2.41919
1990,3.98,2.42725
1991,3.982,2.43853
1992,3.984,2.42967
1993,3.986,2.41678
1994,3.988,2.42
1995,3.99,2.42
1996,3.992,2.42242
1997,3.994,2.42242
1998,3.996,2.42725
1999,3.998,2.42161
2000,4.0,2.42403
2001,4.002,2.42886
2002,4.004,2.44256
2003,4.006,2.44095
2004,4.008,2.43773
2005,4.01,2.43934
2006,4.012,2.44176
2007,4.014,2.44579
2008,4.016,2.42806
2009,4.018,2.43612
2010,4.02,2.44901
2011,4.022,2.43128
2012,4.024,2.43289
2013,4.026,2.41919
2014,4.028,2.41033
2015,4.03,2.42484
2016,4.032,2.41919
2017,4.034,2.42564
2018,4.036,2.41516
2019,4.038,2.41355
2020,4.04,2.40872
2021,4.042,2.40227
2022,4.044,2.42242
2023,4.046,2.42081
2024,4.048,2.44095
2025,4.05,2.45223
2026,4.052,2.44095
2027,4.054,2.44337
2028,4.056,2.45304
2029,4.058,2.48286
2030,4.06,2.48366
2031,4.062,2.48286
2032,4.064,2.49253
2033,4.066,2.50462
2034,4.068,2.48447
2035,4.07,2.4748
2036,4.072,2.46674
2037,4.074,2.47963
2038,4.076,2.48689
2039,4.078,2.49172
2040,4.08,2.48366
2041,4.082,2.4748
2042,4.084,2.49897
2043,4.086,2.49253
2044,4.088,2.47963
2045,4.09,2.45385
2046,4.092,2.44256
2047,4.094,2.45546
2048,4.096,2.46674
2049,4.098,2.46593
2050,4.1,2.46755
2051,4.102,2.46271
2052,4.104,2.46432
2053,4.106,2.47399
2054,4.108,2.47399
2055,4.11,2.49011
2056,4.112,2.49736
2057,4.114,2.50864
2058,4.116,2.50139
2059,4.118,2.50462
2060,4.12,2.51026
2061,4.122,2.5159
2062,4.124,2.51026
2063,4.126,2.49978
2064,4.128,2.49575
2065,4.13,2.49817
2066,4.132,2.5159
2067,4.134,2.51106
2068,4.136,2.49897
2069,4.138,2.49011
2070,4.14,2.49011
2071,4.142,2.4756
2072,4.144,2.48286
2073,4.146,2.48044
2074,4.148,2.48447
2075,4.15,2.49575
2076,4.152,2.47963
2077,4.154,2.48689
2078,4.156,2.4885
2079,4.158,2.49092
2080,4.16,2.49172
2081,4.162,2.47883
2082,4.164,2.48447
2083,4.166,2.47963
2084,4.168,2.47077
2085,4.17,2.46674
2086,4.172,2.45707
2087,4.174,2.45385
2088,4.176,2.44337
2089,4.178,2.45143
2090,4.18,2.44015
2091,4.182,2.43209
2092,4.184,2.42806
2093,4.186,2.41597
2094,4.188,2.41919
2095,4.19,2.42645
2096,4.192,2.40872
2097,4.194,2.40872
2098,4.196,2.40952
2099,4.198,2.40711
2100,4.2,2.40711
2101,4.202,2.40227
2102,4.204,2.40549
2103,4.206,2.41114
2104,4.208,2.40388
2105,4.21,2.39744
2106,4.212,2.39099
2107,4.214,2.39582
2108,4.216,2.39341
2109,4.218,2.38615
2110,4.22,2.39018
2111,4.222,2.39582
2112,4.224,2.40227
2113,4.226,2.38938
2114,4.228,2.38696
2115,4.23,2.38454
2116,4.232,2.37971
2117,4.234,2.39179
2118,4.236,2.38051
2119,4.238,2.36842
2120,4.24,2.38374
2121,4.242,2.38051
2122,4.244,2.37648
2123,4.246,2.3781
2124,4.248,2.37084
2125,4.25,2.37729
2126,4.252,2.38132
2127,4.254,2.37648
2128,4.256,2.37084
2129,4.258,2.37326
2130,4.26,2.37971
2131,4.262,2.39099
2132,4.264,2.38535
2133,4.266,2.38051
2134,4.268,2.37971
2135,4.27,2.38293
2136,4.272,2.36762
2137,4.274,2.38051
2138,4.276,2.38051
2139,4.278,2.38212
2140,4.28,2.38857
2141,4.282,2.37648
2142,4.284,2.40066
2143,4.286,2.39744
2144,4.288,2.39502
2145,4.29,2.40469
2146,4.292,2.38051
2147,4.294,2.3789
2148,4.296,2.38051
2149,4.298,2.38535
2150,4.3,2.3781
2151,4.302,2.3652
2152,4.304,2.37648
2153,4.306,2.37971
2154,4.308,2.39824
2155,4.31,2.39502
2156,4.312,2.38777
2157,4.314,2.39744
2158,4.316,2.41275
2159,4.318,2.39663
2160,4.32,2.38938
2161,4.322,2.37326
2162,4.324,2.36842
2163,4.326,2.37165
2164,4.328,2.36681
2165,4.33,2.36681
2166,4.332,2.37084
2167,4.334,2.38051
2168,4.336,2.37165
2169,4.338,2.3781
2170,4.34,2.38454
2171,4.342,2.38051
2172,4.344,2.37568
2173,4.346,2.37971
2174,4.348,2.37004
2175,4.35,2.37326
2176,4.352,2.35231
2177,4.354,2.3507
2178,4.356,2.36762
2179,4.358,2.37407
2180,4.36,2.3781
2181,4.362,2.38132
2182,4.364,2.38777
2183,4.366,2.38938
2184,4.368,2.38615
2185,4.37,2.38938
2186,4.372,2.39744
2187,4.374,2.39421
2188,4.376,2.39099
2189,4.378,2.40711
2190,4.38,2.40066
2191,4.382,2.39905
2192,4.384,2.40066
2193,4.386,2.39421
2194,4.388,2.39099
2195,4.39,2.39985
2196,4.392,2.40227
2197,4.394,2.40066
2198,4.396,2.37971
2199,4.398,2.3926
2200,4.4,2.39421
2201,4.402,2.39663
2202,4.404,2.40388
2203,4.406,2.39744
2204,4.408,2.41275
2205,4.41,2.39985
2206,4.412,2.41114
2207,4.414,2.40388
2208,4.416,2.41758
2209,4.418,2.41678
2210,4.42,2.41678
2211,4.422,2.39744
2212,4.424,2.41275
2213,4.426,2.40952
2214,4.428,2.4063
2215,4.43,2.38051
2216,4.432,2.37648
2217,4.434,2.37568
2218,4.436,2.37971
2219,4.438,2.38696
2220,4.44,2.38696
2221,4.442,2.38938
2222,4.444,2.39018
2223,4.446,2.39421
2224,4.448,2.41033
2225,4.45,2.40227
2226,4.452,2.4063
2227,4.454,2.41275
2228,4.456,2.42725
2229,4.458,2.42806
2230,4.46,2.44901
2231,4.462,2.45385
2232,4.464,2.44901
2233,4.466,2.46029
2234,4.468,2.44579
2235,4.47,2.43853
2236,4.472,2.43612
2237,4.474,2.43451
2238,4.476,2.44982
2239,4.478,2.46029
2240,4.48,2.45143
2241,4.482,2.46432
2242,4.484,2.50139
2243,4.486,2.53363
2244,4.488,2.54491
2245,4.49,2.55377
2246,4.492,2.59326
2247,4.494,2.62147
2248,4.496,2.63678
2249,4.498,2.66901
2250,4.5,2.71092
2251,4.502,2.76249
2252,4.504,2.8181
2253,4.506,2.84549
2254,4.508,2.91077
2255,4.51,2.96879
2256,4.512,3.04374
2257,4.514,3.08886
2258,4.516,3.1219
2259,4.518,3.18557
2260,4.52,3.2307
2261,4.522,3.26696
2262,4.524,3.25407
2263,4.526,3.28066
2264,4.528,3.29597
2265,4.53,3.3
2266,4.532,3.3
2267,4.534,3.29678
2268,4.536,3.27179
2269,4.538,3.26132
2270,4.54,3.26696
2271,4.542,3.23795
2272,4.544,3.20652
2273,4.546,3.18234
2274,4.548,3.13722
2275,4.55,3.06066
2276,4.552,2.94703
2277,4.554,2.83099
2278,4.556,2.72059
2279,4.558,2.63516
2280,4.56,2.56989
2281,4.562,2.47158
2282,4.564,2.37971
2283,4.566,2.32007
2284,4.568,2.22901
2285,4.57,2.15487
2286,4.572,2.10088
2287,4.574,2.03399
2288,4.576,1.99209
2289,4.578,1.93245
2290,4.58,1.89136
2291,4.582,1.84542
2292,4.584,1.80432
2293,4.586,1.79546
2294,4.588,1.79304
2295,4.59,1.74791
2296,4.592,1.71568
2297,4.594,1.70037
2298,4.596,1.68586
2299,4.598,1.67619
2300,4.6,1.66088
2301,4.602,1.67377
2302,4.604,1.70923
2303,4.606,1.73179
2304,4.608,1.77612
2305,4.61,1.83897
2306,4.612,1.90183
2307,4.614,1.93487
2308,4.616,1.97678
2309,4.618,2.01949
2310,4.62,2.06462
2311,4.622,2.08718
2312,4.624,2.12103
2313,4.626,2.17502
2314,4.628,2.22418
2315,4.63,2.27333
2316,4.632,2.31927
2317,4.634,2.35714
2318,4.636,2.40227
2319,4.638,2.42484
2320,4.64,2.44095
2321,4.642,2.44982
2322,4.644,2.4611
2323,4.646,2.45626
2324,4.648,2.46996
2325,4.65,2.45385
2326,4.652,2.46352
2327,4.654,2.47319
2328,4.656,2.47883
2329,4.658,2.49011
2330,4.66,2.4893
2331,4.662,2.48608
2332,4.664,2.48608
2333,4.666,2.48447
2334,4.668,2.48769
2335,4.67,2.49495
2336,4.672,2.50462
2337,4.674,2.50623
2338,4.676,2.5022
2339,4.678,2.48366
2340,4.68,2.48286
2341,4.682,2.49011
2342,4.684,2.48689
2343,4.686,2.47963
